-1.992107990572299741e+03,1.249990456391662519e+03,1.794748734780611585e+03,-8.391855001570322656e+02,-4.279579072464422893e+02,2.058658776863340336e+03,7.981872678122620073e+02,4.248314654036141746e+02,-1.138184008777065173e+03,-3.527172873291363544e+02,-3.940903324226702580e+02,-4.459339730672119231e+02,3.488642295194194503e+03,-1.519020159047035463e+02,2.036422684891137578e+03,-2.406780547197640203e+02,1.658160867070610948e+03,1.668832774985746028e+03,4.618944413234002013e+02,-1.984545789660575110e+01,-3.482513169512017726e+00,-2.711006096495889324e+02,9.415378555624940873e+02,1.425931330412433908e+02,-2.448765011029112202e+02,-1.936508036977822485e+03,-9.227114559892843317e+02,-1.997392718672919045e+03
2.107090626658495694e+03,3.117825017575592597e+02,2.894638968663506375e+02,-1.166234830213534678e+03,-1.500922956465128891e+03,-2.111698699561794911e+03,-4.297954007583588236e+02,5.657163031487485796e+02,-1.475313408101034156e+03,-4.595820491893577469e+02,-9.765336251457006256e+02,-1.405956339498641228e+03,-1.713151495527773932e+03,4.124908077340560908e+02,9.010190285917270785e+02,-3.859190885790662833e+02,-3.128749257929381145e+01,-2.961414636539633420e+02,-7.157321196243842678e+02,-4.731746704114791555e+02,-7.296545076233379632e+02,8.380538247462524737e+01,-9.470877677542767969e+01,-1.501435104104058382e+03,1.937020787714574453e+03,1.094285991356799059e+03,-1.344142557833054980e+03,-1.139233929003601133e+02
1.074650176985984444e+03,4.210336660958118955e+02,1.376827323849714958e+03,1.192469823817697261e+01,6.452225874657766553e+02,-4.423339849440046692e+02,2.691067158666793603e+03,-5.208737911654121717e+02,-2.509493285549486245e+03,6.518536232462085991e+02,6.508899304402731900e+01,-1.070759533438069013e+02,1.592296884452392192e+02,-1.046510757058589434e+03,2.903562395765455051e+01,-1.151891581970843617e+03,-5.949210509060333152e+02,-1.654060713858370718e+03,-5.785851058382926340e+02,-2.818089389771637912e+02,9.422739196235152122e+02,3.254692279788227438e+01,-7.925409946852386156e+02,-5.700726198878819559e+02,1.056292804605157698e+03,1.062540428603573901e+03,4.900399014384412339e+02,-1.274343653746989503e+03
1.261341475369060277e+02,-1.617684018841605621e+03,1.230950074483263734e+03,-1.690649617226159535e+03,1.034975671851073571e+02,3.545990927261664183e+01,-1.168967365433816667e+03,-1.086770519273021449e+02,-7.445532909505673160e+02,1.153776367284887328e+03,-1.012188019276288514e+03,8.208791992353781097e-02,-1.999739964479609284e+02,1.059881165317659452e+03,-5.756931807688664549e+02,-1.948926594022393033e+02,-1.117739676120574131e+03,-1.037256613775555479e+03,-2.051990528085168535e+03,-1.078308280375209733e+03,-1.418128639514570978e+03,-2.160730663905255824e+03,-4.442677947133770431e+02,-9.132646952602099191e+02,8.806244878605536996e+02,1.011083805910865976e+03,-9.310943047626949465e+00,4.322291626606804584e+02
3.626832133795234085e+02,1.598752109863551709e+02,-4.154680946210699233e+01,1.417775626703449689e+03,8.245147575439648335e+01,-1.433533116421245495e+03,-5.739495743323570878e+02,6.035663707866946197e+02,-2.849931254552784594e+03,-1.915013022885558058e+01,-6.039510028095853613e+02,-1.244327910393968295e+03,-1.695703088210580972e+03,-1.617857975973975954e+03,6.868827514600923223e+02,-2.486804284335597004e+03,-1.473849834538858943e+02,-1.653270871807528010e+03,-6.095832851161358690e+01,-4.356979731275263248e+02,6.083171111483230789e+02,-2.618603483351728300e+03,6.385519610218586877e+02,-1.648841464623554657e+03,5.816108448265788411e+02,-1.014316079935660582e+03,-7.294640957751190626e+02,-1.481674530772034359e+03
-1.176560195013896646e+03,3.144918238431620807e+02,-8.833638346347172501e+02,4.417647743769033468e+02,-1.349209950886823435e+03,-2.814659225031673941e+03,-4.959548612838523240e+02,3.892609409321261182e+02,-1.153295807517414602e+02,7.559617221467156014e+02,1.780027725982590255e+03,-3.058124252341583542e+02,2.051627051489275289e+02,-1.723825670371647334e+02,-2.194638358065762077e+03,-3.249913891538779467e+02,2.773343950684891865e+02,-9.558240447735324778e+02,9.727074598959237619e+02,-8.650712718888269137e+02,1.582886650766563434e+02,8.726736164534969475e+01,9.145749714060331144e+02,1.017098625769025034e+03,4.971701082313545612e+02,8.326162131237254016e+02,1.060853883804075394e+03,-1.023368501053149316e+03
6.584394546546825495e+02,1.173020783555629123e+03,6.886263283250940503e+02,8.540667268916197372e+02,-1.361294028793987081e+03,-3.988418582242694583e+02,-5.125866781645041783e+02,-1.836385595173135243e+03,1.690136610033021043e+03,-1.816495370159869935e+03,1.079622295680702337e+03,-2.276955330687951573e+03,-9.272609268858064979e+02,1.298443419911752471e+03,2.169860126123308817e+02,-1.311567794826067029e+03,7.739012075662761845e+02,-5.328830208454795638e+02,3.655049356983641360e+02,-1.443103349070827790e+03,1.350234045965470159e+03,-4.383986538743369010e+02,-6.592646282823945967e+02,1.595903866256847436e+02,2.720830409114493705e+03,-7.928093718446748994e+01,2.187642603092806439e+03,9.871450871982753483e+01
2.622547977106503367e+02,-1.937651827844298396e+02,-1.449155108017137763e+03,-1.346157237905569446e+03,2.468321225574139817e+02,-1.241460742412259151e+03,2.378300805627977184e+02,-6.989635182185511439e+02,-8.343518019549879909e+02,1.582274576162516269e+03,1.195285777824447450e+03,-1.468502038029281209e+01,4.804594682869989128e+02,-1.307208294185815021e+03,1.558110401246305514e+02,-2.980164871496102933e+03,-1.232823097496981063e+03,8.394932914827201387e+01,-9.809858723967090555e+02,1.112997016695404454e+03,2.386223552685534628e+02,1.984019566425528410e+03,1.062799229535093900e+03,1.935011839882714639e+02,1.480347105251642233e+03,2.281289812921253542e+03,1.163356753969070269e+03,2.556508945515043251e+03
8.197907085441539721e+02,-1.123210251903478820e+03,-2.643820359149432079e+03,-3.339220906594238159e+02,-1.551636174699101048e+03,-2.026140467213030888e+03,-1.980544306041111668e+03,-1.173331262898205750e+03,-1.407324493952786725e+03,-4.045897879417256036e+02,7.620112957686347954e+02,8.025641521549648587e+02,5.407337780472431632e+00,-7.370106490872416316e+02,3.783268781175530080e+02,-2.259012626738650056e+02,-1.735564985821163873e+03,5.389895202342274843e+02,-1.092267669385604165e+02,-2.061901862240591981e+03,1.315272034095165964e+03,-1.292400433736353989e+03,1.317075923687657451e+03,9.819330668003175333e+01,2.300378032409992556e+03,1.191970816234796985e+03,-8.376446492991904051e+02,6.972283362339851465e+02
1.531478759820709286e+02,-5.456488455774672985e+01,1.213644477095757850e+02,-1.794107814039444406e+02,-1.417841034418666823e+03,-1.342203027279679873e+03,-1.915252946257261897e+02,-4.283658450412649472e+02,-1.374120752584357206e+03,-3.022488955316790111e+02,8.313128929112284595e+02,6.468911166197467537e+02,1.311300855800281852e+03,-5.193608294524017310e+02,-3.005923647564304702e+03,-9.808199465186545467e+02,4.105899296666931946e+02,1.121624259020623811e+02,-3.481902074660144990e+02,-3.433560918398488866e+02,-4.741079455913566107e+02,-5.496005837952569664e+02,-6.305496128467259496e+02,-2.102661418064530608e+03,1.592770781762303386e+03,2.097334896525890599e+03,2.318836902680987805e+03,1.650125865051887331e+03
7.294861555476859394e+01,-5.683339572232944192e+01,-3.835367146463284485e+02,5.297083233564343345e+02,-1.150461986685198553e+03,-1.485513751732838728e+02,-1.702723146295582637e+03,-1.109989669831347783e+03,7.741307317012035583e+02,1.575553528330417748e+03,5.613747172952884057e+00,-1.576745911986544115e+02,-3.690968387069495975e+02,-2.119265796614987721e+03,-1.441174393753516824e+03,5.764021368756630181e+01,6.744261690982298205e+02,-1.083717484830606054e+03,3.172586152802935544e+02,-2.596934573718972842e+03,-2.446667785594631368e+03,2.295217730586127232e+02,-2.504477072025251516e+01,-1.743519843422361646e+03,2.695018732031657692e+03,1.532535183008869353e+03,9.256741963537849642e+02,-2.947599081088792445e+02
9.294783389384157317e+02,-1.055975760959029685e+03,1.665844805211702123e+03,-3.281044183623330355e+02,-1.153093566456403551e+03,-2.962116254493917950e+03,1.150946291848556058e+02,-2.919317603600861730e+03,-1.990602155102348434e+03,-1.709678498753052963e+03,-1.459259132303544220e+03,-1.819096915159752598e+03,-1.002801259688178675e+03,-1.716804748522926502e+03,-3.644334403799367919e+03,-1.573401072019943967e+03,1.207103643990313458e+03,-3.223358861815987666e+02,-1.349313794268305855e+03,-1.122330018277742511e+03,-1.883715880954738395e+03,-1.884574221308645519e+03,-2.367890416612791341e+03,-2.688270446899072795e+03,1.418835923812131909e+02,1.833148712396123528e+03,1.641817290163072585e+03,7.281645187080372352e+02
6.137923214051523928e+02,-1.057760884443234772e+02,1.449613514940774337e+02,5.736003962712344446e+02,-1.065117483456014497e+03,-1.674970214185934083e+03,4.724818833889430181e+01,-2.719525720034000642e+03,-2.663600189656830480e+03,-1.527330490481639572e+03,-1.726501920026952575e+03,-3.913713452749907447e+02,-1.023738605212932271e+03,-9.624596035769666287e+02,-4.961740720865202093e+03,-1.496499710797077796e+03,-1.828801099989221484e+03,-1.421163773190747406e+03,-9.128469100039067143e+02,-1.814328329775103384e+03,-9.881113002747033534e+02,2.309611836990615643e+02,-2.186394221814874527e+03,-2.647745055396237603e+03,-2.373619567084898335e+03,-6.436851999458858131e+01,-4.613268127143677475e+02,1.069136367146358907e+03
1.754048617572721014e+03,-1.069948927994653474e+02,5.711743264180939832e+02,2.866080781412267243e+03,6.990449082020539606e+01,2.805246637393427704e+02,-2.613249202180467364e+03,1.506062803749706745e+03,-1.570146435206459273e+03,-1.041059008689078155e+03,-7.048717642618547643e+02,1.365797316823325673e+03,1.128930204988176456e+03,-4.925254869845097119e+02,-2.705976715637119923e+03,-3.206296408690537191e+03,-1.907658769344076745e+03,-3.106531329835145243e+02,-2.176056272651043400e+03,-2.415177022388003024e+03,-1.310333267124089389e+03,-4.025759668586696534e+03,-2.840134136081092493e+03,-3.208115738626258462e+03,-1.839085112492761027e+03,6.641141000325422965e+02,-3.262484550250191546e+02,-1.249571842174401297e+02
2.153336759518188501e+03,2.802936066399694255e+02,-1.199207796825084245e+02,1.019838014593086996e+03,-3.096367126366160960e+02,-7.459584120438278205e+02,-8.356466077756302013e+01,1.341194303928531554e+03,-2.847681150502424430e+01,1.532795458123230674e+03,1.468506931981918569e+03,6.674479880166443309e+02,-9.714525556651321949e+02,-7.968752069953795854e+02,-1.908921086576780908e+03,-2.155487567870048224e+03,-1.334522830987083580e+03,1.697451724026519173e+02,-6.682413193984293684e+02,-1.405896532673882803e+03,-1.350893175557443442e+02,-1.808216838749352291e+03,1.668332299647133595e+03,2.572275847600378711e+02,1.894188042566729564e+03,9.432045312707141420e+02,3.343098606102624899e+02,7.038411648834088510e+02
